sample_id,label,status,credibility_status,urgency_status,emotion_status,D0_length,D1_length,D2_length,D3_length
939,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：诈骗,skipped_due_to_D1_failure,skipped_due_to_previous_failure,686.0,686.0,686.0,686.0
940,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,593.0,593.0,593.0,593.0
941,fraud,full_success,success,success,success,367.0,493.0,602.0,837.0
942,fraud,full_success,success,success,success,424.0,558.0,698.0,860.0
943,fraud,full_success,success,success,success,123.0,169.0,243.0,384.0
944,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 14，返回 12,skipped_due_to_D1_failure,skipped_due_to_previous_failure,738.0,738.0,738.0,738.0
945,fraud,full_success,success,success,success,393.0,492.0,665.0,964.0
946,fraud,full_success,success,success,success,394.0,595.0,844.0,1198.0
947,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,466.0,466.0,466.0,466.0
948,fraud,full_success,success,success,success,343.0,527.0,658.0,1011.0
949,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 6，返回 5,skipped_due_to_D1_failure,skipped_due_to_previous_failure,405.0,405.0,405.0,405.0
950,fraud,full_success,success,success,success,785.0,861.0,1091.0,1393.0
951,fraud,full_success,success,success,success,104.0,260.0,356.0,428.0
952,fraud,full_success,success,success,success,250.0,442.0,609.0,807.0
953,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,548.0,548.0,548.0,548.0
954,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,554.0,554.0,554.0,554.0
955,fraud,full_success,success,success,success,915.0,1173.0,1412.0,1942.0
956,fraud,full_success,success,success,success,935.0,1035.0,1287.0,1684.0
957,fraud,full_success,success,success,success,1572.0,1876.0,2180.0,2508.0
958,fraud,full_success,success,success,success,1116.0,1197.0,1459.0,1914.0
959,fraud,full_success,success,success,success,365.0,497.0,707.0,914.0
960,fraud,full_success,success,success,success,566.0,658.0,787.0,1060.0
961,fraud,full_success,success,success,success,1242.0,1324.0,1772.0,2257.0
962,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,192.0,192.0,192.0,192.0
963,fraud,full_success,success,success,success,710.0,847.0,1127.0,1574.0
964,fraud,full_success,success,success,success,368.0,423.0,583.0,896.0
965,fraud,full_success,success,success,success,145.0,286.0,394.0,552.0
966,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,397.0,397.0,397.0,397.0
967,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,701.0,701.0,701.0,701.0
968,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,435.0,435.0,435.0,435.0
969,fraud,full_success,success,success,success,791.0,1062.0,1273.0,1598.0
970,fraud,full_success,success,success,success,645.0,777.0,1002.0,1212.0
971,fraud,full_success,success,success,success,207.0,256.0,377.0,536.0
972,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,342.0,342.0,342.0,342.0
973,fraud,full_success,success,success,success,209.0,295.0,402.0,531.0
974,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,540.0,540.0,540.0,540.0
975,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,715.0,715.0,715.0,715.0
976,fraud,full_success,success,success,success,592.0,726.0,918.0,1235.0
977,fraud,full_success,success,success,success,127.0,221.0,310.0,420.0
978,fraud,full_success,success,success,success,155.0,224.0,351.0,473.0
979,fraud,full_success,success,success,success,269.0,387.0,517.0,625.0
980,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,280.0,280.0,280.0,280.0
981,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,519.0,519.0,519.0,519.0
982,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,571.0,571.0,571.0,571.0
983,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,788.0,788.0,788.0,788.0
984,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,468.0,468.0,468.0,468.0
985,fraud,full_success,success,success,success,282.0,344.0,450.0,679.0
986,fraud,full_success,success,success,success,521.0,640.0,846.0,1057.0
987,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,757.0,757.0,757.0,757.0
988,fraud,full_success,success,success,success,231.0,308.0,426.0,635.0
989,fraud,full_success,success,success,success,210.0,302.0,421.0,646.0
990,fraud,full_success,success,success,success,162.0,277.0,354.0,491.0
991,fraud,full_success,success,success,success,136.0,190.0,259.0,408.0
992,fraud,full_success,success,success,success,819.0,955.0,1153.0,1397.0
993,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1357.0,1357.0,1357.0,1357.0
994,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,736.0,736.0,736.0,736.0
995,fraud,full_success,success,success,success,133.0,202.0,303.0,418.0
996,fraud,full_success,success,success,success,448.0,572.0,715.0,1009.0
997,fraud,full_success,success,success,success,795.0,918.0,1105.0,1360.0
998,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,934.0,934.0,934.0,934.0
999,fraud,full_success,success,success,success,199.0,348.0,451.0,613.0
1000,fraud,full_success,success,success,success,779.0,916.0,1127.0,1392.0
1001,fraud,full_success,success,success,success,1247.0,1033.0,1326.0,1406.0
1002,fraud,full_success,success,success,success,157.0,180.0,299.0,426.0
1003,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,441.0,441.0,441.0,441.0
1004,fraud,full_success,success,success,success,407.0,418.0,571.0,832.0
1005,fraud,full_success,success,success,success,372.0,482.0,666.0,818.0
1006,fraud,full_success,success,success,success,446.0,518.0,654.0,910.0
1007,fraud,full_success,success,success,success,223.0,286.0,400.0,578.0
1008,fraud,full_success,success,success,success,758.0,841.0,1021.0,1311.0
1009,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,427.0,427.0,427.0,427.0
1010,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,747.0,747.0,747.0,747.0
1011,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,390.0,390.0,390.0,390.0
1012,fraud,full_success,success,success,success,372.0,533.0,702.0,926.0
1013,fraud,full_success,success,success,success,231.0,319.0,399.0,595.0
1014,fraud,full_success,success,success,success,412.0,483.0,604.0,851.0
1015,fraud,full_success,success,success,success,541.0,732.0,954.0,1279.0
1016,fraud,full_success,success,success,success,290.0,350.0,448.0,581.0
1017,fraud,full_success,success,success,success,97.0,174.0,248.0,385.0
1018,fraud,full_success,success,success,success,176.0,243.0,365.0,559.0
1019,fraud,full_success,success,success,success,138.0,264.0,371.0,570.0
1020,fraud,full_success,success,success,success,165.0,249.0,377.0,441.0
1021,fraud,full_success,success,success,success,104.0,177.0,310.0,352.0
1022,fraud,full_success,success,success,success,134.0,227.0,304.0,434.0
1023,fraud,full_success,success,success,success,136.0,209.0,297.0,397.0
1024,fraud,full_success,success,success,success,145.0,217.0,299.0,485.0
1025,fraud,full_success,success,success,success,393.0,520.0,645.0,891.0
1026,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,620.0,620.0,620.0,620.0
1027,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,483.0,483.0,483.0,483.0
1028,fraud,full_success,success,success,success,334.0,401.0,455.0,676.0
1029,fraud,full_success,success,success,success,832.0,1067.0,1440.0,1815.0
1030,fraud,full_success,success,success,success,1135.0,1160.0,1592.0,2089.0
1031,fraud,full_success,success,success,success,118.0,167.0,249.0,285.0
1032,fraud,full_success,success,success,success,785.0,921.0,1218.0,1410.0
1033,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,695.0,695.0,695.0,695.0
1034,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,839.0,839.0,839.0,839.0
1035,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,796.0,796.0,796.0,796.0
1036,fraud,full_success,success,success,success,143.0,284.0,377.0,517.0
1037,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,988.0,988.0,988.0,988.0
1038,fraud,full_success,success,success,success,656.0,865.0,1068.0,1291.0
1039,fraud,full_success,success,success,success,574.0,661.0,727.0,908.0
1040,fraud,full_success,success,success,success,279.0,419.0,535.0,727.0
1041,fraud,full_success,success,success,success,133.0,161.0,272.0,408.0
1042,fraud,full_success,success,success,success,913.0,1329.0,1619.0,1973.0
1043,fraud,full_success,success,success,success,702.0,942.0,1180.0,1514.0
1044,fraud,full_success,success,success,success,699.0,853.0,1015.0,1410.0
1045,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,621.0,621.0,621.0,621.0
1046,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1158.0,1158.0,1158.0,1158.0
1047,fraud,full_success,success,success,success,593.0,636.0,848.0,1210.0
1048,fraud,full_success,success,success,success,1381.0,1345.0,1587.0,1818.0
1049,fraud,full_success,success,success,success,693.0,852.0,1003.0,1098.0
1050,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,680.0,680.0,680.0,680.0
1051,fraud,full_success,success,success,success,588.0,608.0,842.0,1218.0
1052,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,415.0,415.0,415.0,415.0
1053,fraud,full_success,success,success,success,110.0,238.0,342.0,479.0
1054,fraud,full_success,success,success,success,803.0,945.0,1082.0,1412.0
1055,fraud,full_success,success,success,success,147.0,187.0,301.0,421.0
1056,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,857.0,857.0,857.0,857.0
1057,fraud,full_success,success,success,success,916.0,1060.0,1277.0,1692.0
1058,fraud,full_success,success,success,success,817.0,902.0,1092.0,1739.0
1059,fraud,full_success,success,success,success,652.0,736.0,966.0,1249.0
1060,fraud,full_success,success,success,success,514.0,606.0,787.0,956.0
1061,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 3，返回 4,skipped_due_to_D1_failure,skipped_due_to_previous_failure,331.0,331.0,331.0,331.0
1062,fraud,full_success,success,success,success,253.0,373.0,546.0,861.0
1063,fraud,full_success,success,success,success,736.0,840.0,1022.0,1356.0
1064,fraud,full_success,success,success,success,1163.0,1328.0,1588.0,2004.0
1065,fraud,full_success,success,success,success,296.0,450.0,573.0,794.0
1066,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,165.0,165.0,165.0,165.0
1067,fraud,full_success,success,success,success,402.0,410.0,558.0,764.0
1068,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1338.0,1338.0,1338.0,1338.0
1069,fraud,full_success,success,success,success,398.0,557.0,728.0,972.0
1070,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,144.0,144.0,144.0,144.0
1071,fraud,full_success,success,success,success,652.0,877.0,1067.0,1624.0
1072,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,540.0,540.0,540.0,540.0
1073,fraud,full_success,success,success,success,672.0,876.0,1153.0,1250.0
1074,fraud,full_success,success,success,success,271.0,339.0,440.0,472.0
1075,fraud,full_success,success,success,success,190.0,299.0,362.0,458.0
1076,fraud,full_success,success,success,success,131.0,210.0,264.0,361.0
1077,fraud,full_success,success,success,success,182.0,337.0,431.0,562.0
1078,fraud,full_success,success,success,success,134.0,246.0,326.0,461.0
1079,fraud,full_success,success,success,success,711.0,793.0,986.0,1243.0
1080,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,720.0,720.0,720.0,720.0
1081,fraud,full_success,success,success,success,240.0,339.0,400.0,560.0
1082,fraud,full_success,success,success,success,536.0,541.0,689.0,974.0
1083,fraud,full_success,success,success,success,427.0,534.0,659.0,869.0
1084,fraud,full_success,success,success,success,327.0,354.0,479.0,684.0
1085,fraud,full_success,success,success,success,633.0,758.0,997.0,1396.0
1086,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1133.0,1133.0,1133.0,1133.0
1087,fraud,full_success,success,success,success,1028.0,1107.0,1368.0,1691.0
1088,fraud,full_success,success,success,success,537.0,671.0,878.0,1193.0
1089,fraud,full_success,success,success,success,1052.0,1100.0,1311.0,1603.0
1090,fraud,full_success,success,success,success,118.0,161.0,235.0,357.0
1091,fraud,full_success,success,success,success,451.0,513.0,618.0,767.0
1092,fraud,full_success,success,success,success,387.0,441.0,557.0,731.0
1093,fraud,full_success,success,success,success,340.0,511.0,663.0,1030.0
1094,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,550.0,550.0,550.0,550.0
1095,fraud,full_success,success,success,success,426.0,700.0,978.0,1459.0
1096,fraud,full_success,success,success,success,96.0,157.0,224.0,306.0
1097,fraud,full_success,success,success,success,221.0,228.0,320.0,424.0
1098,fraud,full_success,success,success,success,489.0,647.0,789.0,1009.0
1099,fraud,full_success,success,success,success,329.0,473.0,667.0,802.0
1100,fraud,full_success,success,success,success,138.0,239.0,319.0,459.0
1101,fraud,full_success,success,success,success,323.0,439.0,561.0,665.0
1102,fraud,full_success,success,success,success,400.0,592.0,824.0,995.0
1103,fraud,full_success,success,success,success,311.0,459.0,601.0,848.0
1104,fraud,full_success,success,success,success,366.0,468.0,615.0,752.0
1105,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1414.0,1414.0,1414.0,1414.0
1106,fraud,full_success,success,success,success,194.0,307.0,412.0,602.0
1107,fraud,full_success,success,success,success,907.0,1044.0,1319.0,1697.0
1108,fraud,full_success,success,success,success,647.0,745.0,925.0,1124.0
1109,fraud,full_success,success,success,success,777.0,761.0,920.0,1271.0
1110,fraud,full_success,success,success,success,126.0,210.0,313.0,383.0
1111,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,959.0,959.0,959.0,959.0
1112,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,537.0,537.0,537.0,537.0
1113,fraud,full_success,success,success,success,390.0,480.0,645.0,931.0
1114,fraud,full_success,success,success,success,720.0,807.0,1010.0,1331.0
1115,fraud,full_success,success,success,success,651.0,800.0,1041.0,1311.0
1116,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,843.0,843.0,843.0,843.0
1117,fraud,full_success,success,success,success,934.0,1103.0,1363.0,1706.0
1118,fraud,full_success,success,success,success,916.0,1241.0,1457.0,1956.0
1119,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,655.0,655.0,655.0,655.0
1120,fraud,full_success,success,success,success,491.0,597.0,724.0,1062.0
1121,fraud,full_success,success,success,success,606.0,679.0,809.0,1027.0
1122,fraud,partial_or_fallback,failed: 质量检查失败：第 4 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1154.0,1154.0,1154.0,1154.0
1123,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,540.0,540.0,540.0,540.0
1124,fraud,full_success,success,success,success,119.0,173.0,239.0,394.0
1125,fraud,full_success,success,success,success,156.0,260.0,372.0,488.0
1126,fraud,partial_or_fallback,failed: 质量检查失败：第 4 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,839.0,839.0,839.0,839.0
1127,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,123.0,123.0,123.0,123.0
1128,fraud,full_success,success,success,success,328.0,325.0,412.0,570.0
1129,fraud,full_success,success,success,success,1186.0,1503.0,1778.0,2090.0
1130,fraud,full_success,success,success,success,627.0,838.0,962.0,1289.0
1131,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 7，返回 8,skipped_due_to_D1_failure,skipped_due_to_previous_failure,502.0,502.0,502.0,502.0
1132,fraud,full_success,success,success,success,786.0,869.0,1015.0,1359.0
1133,fraud,full_success,success,success,success,394.0,472.0,600.0,836.0
1134,fraud,full_success,success,success,success,156.0,232.0,338.0,440.0
1135,fraud,full_success,success,success,success,202.0,411.0,450.0,719.0
1136,fraud,full_success,success,success,success,947.0,1077.0,1370.0,1695.0
1137,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1054.0,1054.0,1054.0,1054.0
1138,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,431.0,431.0,431.0,431.0
1139,fraud,full_success,success,success,success,193.0,250.0,366.0,513.0
1140,fraud,full_success,success,success,success,751.0,790.0,1014.0,1355.0
1141,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,794.0,794.0,794.0,794.0
1142,fraud,full_success,success,success,success,1062.0,1037.0,1201.0,1546.0
1143,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1126.0,1126.0,1126.0,1126.0
1144,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,965.0,965.0,965.0,965.0
1145,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 7，返回 8,skipped_due_to_D1_failure,skipped_due_to_previous_failure,892.0,892.0,892.0,892.0
1146,fraud,full_success,success,success,success,1510.0,1393.0,1581.0,2092.0
1147,fraud,full_success,success,success,success,263.0,320.0,449.0,452.0
1148,fraud,full_success,success,success,success,147.0,270.0,406.0,603.0
1149,fraud,full_success,success,success,success,257.0,384.0,544.0,703.0
1150,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,309.0,309.0,309.0,309.0
1151,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,291.0,291.0,291.0,291.0
1152,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,493.0,493.0,493.0,493.0
1153,fraud,full_success,success,success,success,488.0,530.0,702.0,910.0
1154,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,346.0,346.0,346.0,346.0
1155,fraud,full_success,success,success,success,634.0,671.0,879.0,1072.0
1156,fraud,full_success,success,success,success,104.0,178.0,251.0,372.0
1157,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,612.0,612.0,612.0,612.0
1158,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,709.0,709.0,709.0,709.0
1159,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,601.0,601.0,601.0,601.0
1160,fraud,full_success,success,success,success,567.0,621.0,811.0,1115.0
1161,fraud,full_success,success,success,success,521.0,750.0,927.0,1086.0
1162,fraud,full_success,success,success,success,302.0,390.0,546.0,736.0
1163,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,748.0,748.0,748.0,748.0
1164,fraud,full_success,success,success,success,125.0,155.0,240.0,316.0
1165,fraud,full_success,success,success,success,153.0,225.0,371.0,566.0
1166,fraud,full_success,success,success,success,693.0,798.0,975.0,1138.0
1167,fraud,full_success,success,success,success,435.0,570.0,736.0,1098.0
1168,fraud,full_success,success,success,success,724.0,924.0,1208.0,1618.0
1169,fraud,full_success,success,success,success,104.0,133.0,207.0,309.0
1170,fraud,full_success,success,success,success,110.0,177.0,254.0,440.0
1171,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：测试,skipped_due_to_D1_failure,skipped_due_to_previous_failure,946.0,946.0,946.0,946.0
1172,fraud,full_success,success,success,success,393.0,568.0,715.0,893.0
1173,fraud,partial_or_fallback,failed: 原始对话不符合 left/right 格式,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1265.0,1265.0,1265.0,1265.0
1174,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,968.0,968.0,968.0,968.0
1175,fraud,full_success,success,success,success,971.0,982.0,1191.0,1561.0
1176,fraud,full_success,success,success,success,999.0,919.0,1116.0,1530.0
1177,fraud,full_success,success,success,success,416.0,518.0,678.0,848.0
1178,fraud,full_success,success,success,success,451.0,550.0,723.0,977.0
1179,fraud,full_success,success,success,success,93.0,144.0,211.0,313.0
1180,fraud,full_success,success,success,success,483.0,564.0,714.0,1036.0
1181,fraud,full_success,success,success,success,484.0,562.0,718.0,889.0
1182,fraud,full_success,success,success,success,360.0,404.0,479.0,597.0
1183,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,545.0,545.0,545.0,545.0
1184,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,446.0,446.0,446.0,446.0
1185,fraud,full_success,success,success,success,774.0,949.0,1253.0,1711.0
1186,fraud,full_success,success,success,success,408.0,443.0,614.0,821.0
1187,fraud,full_success,success,success,success,204.0,307.0,432.0,646.0
1188,fraud,full_success,success,success,success,363.0,413.0,650.0,811.0
1189,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,471.0,471.0,471.0,471.0
1190,fraud,full_success,success,success,success,402.0,511.0,670.0,827.0
1191,fraud,full_success,success,success,success,435.0,544.0,699.0,978.0
1192,fraud,full_success,success,success,success,723.0,832.0,994.0,1177.0
1193,fraud,full_success,success,success,success,346.0,358.0,462.0,587.0
1194,fraud,full_success,success,success,success,462.0,534.0,689.0,939.0
1195,fraud,full_success,success,success,success,589.0,730.0,843.0,1094.0
1196,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,575.0,575.0,575.0,575.0
1197,fraud,full_success,success,success,success,469.0,507.0,640.0,725.0
1198,fraud,full_success,success,success,success,153.0,299.0,378.0,564.0
1199,fraud,full_success,success,success,success,446.0,618.0,730.0,916.0
1200,fraud,full_success,success,success,success,280.0,333.0,485.0,742.0
1201,fraud,full_success,success,success,success,607.0,685.0,860.0,1114.0
1202,fraud,full_success,success,success,success,1238.0,1158.0,1467.0,1923.0
1203,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,838.0,838.0,838.0,838.0
1204,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1047.0,1047.0,1047.0,1047.0
1205,fraud,full_success,success,success,success,628.0,680.0,902.0,1316.0
1206,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,893.0,893.0,893.0,893.0
1207,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,536.0,536.0,536.0,536.0
1208,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,805.0,805.0,805.0,805.0
1209,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,943.0,943.0,943.0,943.0
